Entity,Code,Year,Annual CO2 emissions (per capita)
New Zealand,NZL,1959,4.4414
New Zealand,NZL,1960,4.8604
New Zealand,NZL,1961,4.8493
New Zealand,NZL,1962,4.5206
New Zealand,NZL,1963,4.8283
New Zealand,NZL,1964,5.0733
New Zealand,NZL,1965,5.2102
New Zealand,NZL,1966,5.2493
New Zealand,NZL,1967,5.042
New Zealand,NZL,1968,4.9229
New Zealand,NZL,1969,5.1389
New Zealand,NZL,1970,5.0312
New Zealand,NZL,1971,5.2421
New Zealand,NZL,1972,5.526
New Zealand,NZL,1973,6.0883
New Zealand,NZL,1974,6.1666
New Zealand,NZL,1975,5.9269
New Zealand,NZL,1976,6.1921
New Zealand,NZL,1977,6.5057
New Zealand,NZL,1978,5.7604
New Zealand,NZL,1979,5.2609
New Zealand,NZL,1980,5.5548
New Zealand,NZL,1981,5.2328
New Zealand,NZL,1982,5.73
New Zealand,NZL,1983,5.5969
New Zealand,NZL,1984,5.9625
New Zealand,NZL,1985,6.688
New Zealand,NZL,1986,6.9738
New Zealand,NZL,1987,7.299
New Zealand,NZL,1988,7.6361
New Zealand,NZL,1989,7.5732
New Zealand,NZL,1990,7.548
New Zealand,NZL,1991,7.6412
New Zealand,NZL,1992,8.0712
New Zealand,NZL,1993,7.8168
New Zealand,NZL,1994,7.7354
New Zealand,NZL,1995,7.6597
New Zealand,NZL,1996,7.9028
New Zealand,NZL,1997,8.3484
New Zealand,NZL,1998,7.9098
New Zealand,NZL,1999,8.26
New Zealand,NZL,2000,8.3803
New Zealand,NZL,2001,8.8256
New Zealand,NZL,2002,8.7453
New Zealand,NZL,2003,9.0254
New Zealand,NZL,2004,8.8112
New Zealand,NZL,2005,9.0811
New Zealand,NZL,2006,8.9691
New Zealand,NZL,2007,8.6598
New Zealand,NZL,2008,8.8153
New Zealand,NZL,2009,8.0684
New Zealand,NZL,2010,8.0162
New Zealand,NZL,2011,7.8071
New Zealand,NZL,2012,8.0873
New Zealand,NZL,2013,7.8133
New Zealand,NZL,2014,7.7791
New Zealand,NZL,2015,7.8169
New Zealand,NZL,2016,7.3627
New Zealand,NZL,2017,7.6254
New Zealand,NZL,2018,7.5455
New Zealand,NZL,2019,7.839
New Zealand,NZL,2020,6.9418
Nicaragua,NIC,1943,0.0068
Nicaragua,NIC,1944,0.0033
Nicaragua,NIC,1945,0.0065
Nicaragua,NIC,1946,0.0031
Nicaragua,NIC,1947,0.0061
Nicaragua,NIC,1948,0.0059
Nicaragua,NIC,1949,0.0058
Nicaragua,NIC,1950,0.1471
Nicaragua,NIC,1951,0.1512
Nicaragua,NIC,1952,0.2002
Nicaragua,NIC,1953,0.2019
Nicaragua,NIC,1954,0.2157
Nicaragua,NIC,1955,0.2599
Nicaragua,NIC,1956,0.2421
Nicaragua,NIC,1957,0.2594
Nicaragua,NIC,1958,0.3613
Nicaragua,NIC,1959,0.2794
Nicaragua,NIC,1960,0.2996
Nicaragua,NIC,1961,0.3063
Nicaragua,NIC,1962,0.3493
Nicaragua,NIC,1963,0.4329
Nicaragua,NIC,1964,0.4728
Nicaragua,NIC,1965,0.3772
Nicaragua,NIC,1966,0.4501
Nicaragua,NIC,1967,0.4917
Nicaragua,NIC,1968,0.5434
Nicaragua,NIC,1969,0.5508
Nicaragua,NIC,1970,0.5829
Nicaragua,NIC,1971,0.6067
Nicaragua,NIC,1972,0.627
Nicaragua,NIC,1973,0.6926
Nicaragua,NIC,1974,0.7159
Nicaragua,NIC,1975,0.6864
Nicaragua,NIC,1976,0.7676
Nicaragua,NIC,1977,0.949
Nicaragua,NIC,1978,0.8537
Nicaragua,NIC,1979,0.539
Nicaragua,NIC,1980,0.6193
Nicaragua,NIC,1981,0.6353
Nicaragua,NIC,1982,0.6109
Nicaragua,NIC,1983,0.5625
Nicaragua,NIC,1984,0.5067
Nicaragua,NIC,1985,0.5315
Nicaragua,NIC,1986,0.59
Nicaragua,NIC,1987,0.6218
Nicaragua,NIC,1988,0.5606
Nicaragua,NIC,1989,0.3596
Nicaragua,NIC,1990,0.4898
Nicaragua,NIC,1991,0.4654
Nicaragua,NIC,1992,0.5436
Nicaragua,NIC,1993,0.5115
Nicaragua,NIC,1994,0.5523
Nicaragua,NIC,1995,0.5922
Nicaragua,NIC,1996,0.6005
Nicaragua,NIC,1997,0.6451
Nicaragua,NIC,1998,0.6909
Nicaragua,NIC,1999,0.7207
Nicaragua,NIC,2000,0.7341
Nicaragua,NIC,2001,0.7622
Nicaragua,NIC,2002,0.7644
Nicaragua,NIC,2003,0.8192
Nicaragua,NIC,2004,0.816
Nicaragua,NIC,2005,0.7851
Nicaragua,NIC,2006,0.8013
Nicaragua,NIC,2007,0.8141
Nicaragua,NIC,2008,0.7703
Nicaragua,NIC,2009,0.7737
Nicaragua,NIC,2010,0.7671
Nicaragua,NIC,2011,0.8141
Nicaragua,NIC,2012,0.7599
Nicaragua,NIC,2013,0.7615
Nicaragua,NIC,2014,0.7743
Nicaragua,NIC,2015,0.8726
Nicaragua,NIC,2016,0.8539
Nicaragua,NIC,2017,0.8621
Nicaragua,NIC,2018,0.8168
Nicaragua,NIC,2019,0.8667
Nicaragua,NIC,2020,0.7659
Niger,NER,1958,0.008
Niger,NER,1959,0.0067
Niger,NER,1960,0.0086
Niger,NER,1961,0.0158
Niger,NER,1962,0.0184
Niger,NER,1963,0.0238
Niger,NER,1964,0.0251
Niger,NER,1965,0.0234
Niger,NER,1966,0.0336
Niger,NER,1967,0.0318
Niger,NER,1968,0.0378
Niger,NER,1969,0.0434
Niger,NER,1970,0.0479
Niger,NER,1971,0.0497
Niger,NER,1972,0.053
Niger,NER,1973,0.0672
Niger,NER,1974,0.0574
Niger,NER,1975,0.0643
Niger,NER,1976,0.0624
Niger,NER,1977,0.0666
Niger,NER,1978,0.0737
Niger,NER,1979,0.0823
Niger,NER,1980,0.0952
Niger,NER,1981,0.1109
Niger,NER,1982,0.1176
Niger,NER,1983,0.1473
Niger,NER,1984,0.1475
Niger,NER,1985,0.1438
Niger,NER,1986,0.1263
Niger,NER,1987,0.1361
Niger,NER,1988,0.1308
Niger,NER,1989,0.1334
Niger,NER,1990,0.075
Niger,NER,1991,0.0686
Niger,NER,1992,0.0617
Niger,NER,1993,0.0679
Niger,NER,1994,0.0632
Niger,NER,1995,0.0592
Niger,NER,1996,0.0653
Niger,NER,1997,0.0635
Niger,NER,1998,0.0661
Niger,NER,1999,0.0625
Niger,NER,2000,0.0612
Niger,NER,2001,0.0556
Niger,NER,2002,0.0571
Niger,NER,2003,0.0597
Niger,NER,2004,0.0617
Niger,NER,2005,0.052
Niger,NER,2006,0.0486
Niger,NER,2007,0.0488
Niger,NER,2008,0.0526
Niger,NER,2009,0.0607
Niger,NER,2010,0.0711
Niger,NER,2011,0.0773
Niger,NER,2012,0.0986
Niger,NER,2013,0.1022
Niger,NER,2014,0.1078
Niger,NER,2015,0.1017
Niger,NER,2016,0.0993
Niger,NER,2017,0.0928
Niger,NER,2018,0.083
Niger,NER,2019,0.0795
Niger,NER,2020,0.0698
Nigeria,NGA,1915,0.0008
Nigeria,NGA,1916,0.0029
Nigeria,NGA,1917,0.0099
Nigeria,NGA,1918,0.0175
Nigeria,NGA,1919,0.016
Nigeria,NGA,1920,0.0209
Nigeria,NGA,1921,0.0242
Nigeria,NGA,1922,0.0127
Nigeria,NGA,1923,0.0194
Nigeria,NGA,1924,0.0219
Nigeria,NGA,1925,0.0256
Nigeria,NGA,1926,0.0343
Nigeria,NGA,1927,0.0372
Nigeria,NGA,1928,0.0367
Nigeria,NGA,1929,0.0347
Nigeria,NGA,1930,0.0345
Nigeria,NGA,1931,0.032
Nigeria,NGA,1932,0.0242
Nigeria,NGA,1933,0.0223
Nigeria,NGA,1934,0.0242
Nigeria,NGA,1935,0.0237
Nigeria,NGA,1936,0.0265
Nigeria,NGA,1937,0.0324
Nigeria,NGA,1938,0.0318
Nigeria,NGA,1939,0.0264
Nigeria,NGA,1940,0.0264
Nigeria,NGA,1941,0.0307
Nigeria,NGA,1942,0.0379
Nigeria,NGA,1943,0.0409
Nigeria,NGA,1944,0.0488
Nigeria,NGA,1945,0.04
Nigeria,NGA,1946,0.0466
Nigeria,NGA,1947,0.0436
Nigeria,NGA,1948,0.0449
Nigeria,NGA,1949,0.04
Nigeria,NGA,1950,0.0596
Nigeria,NGA,1951,0.0439
Nigeria,NGA,1952,0.0558
Nigeria,NGA,1953,0.0614
Nigeria,NGA,1954,0.0637
Nigeria,NGA,1955,0.0656
Nigeria,NGA,1956,0.072
Nigeria,NGA,1957,0.0747
Nigeria,NGA,1958,0.0857
Nigeria,NGA,1959,0.0805
Nigeria,NGA,1960,0.0754
Nigeria,NGA,1961,0.0892
Nigeria,NGA,1962,0.0888
Nigeria,NGA,1963,0.1112
Nigeria,NGA,1964,0.1481
Nigeria,NGA,1965,0.2344
Nigeria,NGA,1966,0.2517
Nigeria,NGA,1967,0.245
Nigeria,NGA,1968,0.1238
Nigeria,NGA,1969,0.2211
Nigeria,NGA,1970,0.3844
Nigeria,NGA,1971,0.5629
Nigeria,NGA,1972,0.7055
Nigeria,NGA,1973,0.824
Nigeria,NGA,1974,1.0091
Nigeria,NGA,1975,0.7472
Nigeria,NGA,1976,0.8462
Nigeria,NGA,1977,0.7515
Nigeria,NGA,1978,0.6961
Nigeria,NGA,1979,0.9835
Nigeria,NGA,1980,0.9266
Nigeria,NGA,1981,0.8723
Nigeria,NGA,1982,0.8446
Nigeria,NGA,1983,0.7518
Nigeria,NGA,1984,0.8521
Nigeria,NGA,1985,0.8333
Nigeria,NGA,1986,0.8534
Nigeria,NGA,1987,0.6704
Nigeria,NGA,1988,0.779
Nigeria,NGA,1989,0.4539
Nigeria,NGA,1990,0.4081
Nigeria,NGA,1991,0.4293
Nigeria,NGA,1992,0.4619
Nigeria,NGA,1993,0.4364
Nigeria,NGA,1994,0.3318
Nigeria,NGA,1995,0.3096
Nigeria,NGA,1996,0.3324
Nigeria,NGA,1997,0.3614
Nigeria,NGA,1998,0.3245
Nigeria,NGA,1999,0.3319
Nigeria,NGA,2000,0.6446
Nigeria,NGA,2001,0.6916
Nigeria,NGA,2002,0.7333
Nigeria,NGA,2003,0.7582
Nigeria,NGA,2004,0.7293
Nigeria,NGA,2005,0.7616
Nigeria,NGA,2006,0.6862
Nigeria,NGA,2007,0.6442
Nigeria,NGA,2008,0.6307
Nigeria,NGA,2009,0.4852
Nigeria,NGA,2010,0.7086
Nigeria,NGA,2011,0.7959
Nigeria,NGA,2012,0.6956
Nigeria,NGA,2013,0.7108
Nigeria,NGA,2014,0.7246
Nigeria,NGA,2015,0.6264
Nigeria,NGA,2016,0.6228
Nigeria,NGA,2017,0.5975
Nigeria,NGA,2018,0.6531
Nigeria,NGA,2019,0.6474
Nigeria,NGA,2020,0.6086
Niue,NIU,1970,0.7146
Niue,NIU,1971,0.7393
Niue,NIU,1972,0.7759
Niue,NIU,1973,0.8234
Niue,NIU,1974,0.8736
Niue,NIU,1975,0.922
Niue,NIU,1976,0.9652
Niue,NIU,1977,0.9946
Niue,NIU,1978,1.0169
Niue,NIU,1979,1.0463
Niue,NIU,1980,1.0773
Niue,NIU,1981,1.1212
Niue,NIU,1982,1.1732
Niue,NIU,1983,1.232
Niue,NIU,1984,1.2915
Niue,NIU,1985,1.3505
Niue,NIU,1986,1.4054
Niue,NIU,1987,1.454
Niue,NIU,1988,1.498
Niue,NIU,1989,1.5382
Niue,NIU,1990,3.1424
Niue,NIU,1991,3.1972
Niue,NIU,1992,3.241
Niue,NIU,1993,3.289
Niue,NIU,1994,3.3294
Niue,NIU,1995,3.391
Niue,NIU,1996,3.4501
Niue,NIU,1997,3.5418
Niue,NIU,1998,3.6476
Niue,NIU,1999,3.7522
Niue,NIU,2000,3.8528
Niue,NIU,2001,3.9761
Niue,NIU,2002,4.0825
Niue,NIU,2003,2.0961
Niue,NIU,2004,2.1389
Niue,NIU,2005,2.1706
Niue,NIU,2006,2.198
Niue,NIU,2007,2.2247
Niue,NIU,2008,4.4874
Niue,NIU,2009,2.2589
Niue,NIU,2010,2.2589
Niue,NIU,2011,4.529
Niue,NIU,2012,4.5629
Niue,NIU,2013,4.5629
Niue,NIU,2014,6.8401
Niue,NIU,2015,4.5516
Niue,NIU,2016,4.5487
Niue,NIU,2017,4.5459
Niue,NIU,2018,6.8273
Niue,NIU,2019,7.0198
Niue,NIU,2020,7.0124
North America,,1790,0.0045
North America,,1800,0.0395
North America,,1801,0.0409
North America,,1802,0.0434
North America,,1803,0.0436
North America,,1804,0.048
North America,,1805,0.0481
North America,,1806,0.0462
North America,,1807,0.0512
North America,,1808,0.0522
North America,,1809,0.0526
North America,,1810,0.0531
North America,,1811,0.0552
North America,,1812,0.058
North America,,1813,0.0604
North America,,1814,0.0631
North America,,1815,0.0655
North America,,1816,0.07
North America,,1817,0.0734
North America,,1818,0.0773
North America,,1819,0.0732
North America,,1820,0.0737
North America,,1821,0.0748
North America,,1822,0.0759
North America,,1823,0.0768
North America,,1824,0.084
North America,,1825,0.0913
North America,,1826,0.1027
North America,,1827,0.1097
North America,,1828,0.1174
North America,,1829,0.1284
North America,,1830,0.1451
North America,,1831,0.1529
North America,,1832,0.1983
North America,,1833,0.2249
North America,,1834,0.2096
North America,,1835,0.2599
North America,,1836,0.2769
North America,,1837,0.3018
North America,,1838,0.2782
North America,,1839,0.2964
North America,,1840,0.3063
North America,,1841,0.3145
North America,,1842,0.3396
North America,,1843,0.3696
North America,,1844,0.4295
North America,,1845,0.5014
North America,,1846,0.5524
North America,,1847,0.6351
North America,,1848,0.686
North America,,1849,0.7223
North America,,1850,0.7613
North America,,1851,0.9185
North America,,1852,0.9691
North America,,1853,1.0584
North America,,1854,1.1289
North America,,1855,1.2603
North America,,1856,1.2831
North America,,1857,1.2771
North America,,1858,1.2579
North America,,1859,1.3306
North America,,1860,1.3566
North America,,1861,1.2756
North America,,1862,1.2955
North America,,1863,1.4641
North America,,1864,1.5338
North America,,1865,1.5077
North America,,1866,1.4893
North America,,1867,1.7922
North America,,1868,1.9595
North America,,1869,2.1701
North America,,1870,2.2441
North America,,1871,2.3028
North America,,1872,2.753
North America,,1873,2.9641
North America,,1874,2.7914
North America,,1875,2.7635
North America,,1876,2.6441
North America,,1877,2.864
North America,,1878,2.7372
North America,,1879,3.2601
North America,,1880,3.659
North America,,1881,3.7862
North America,,1882,4.1523
North America,,1883,4.3844
North America,,1884,4.5315
North America,,1885,4.4989
North America,,1886,4.6481
North America,,1887,4.8715
North America,,1888,5.8086
North America,,1889,5.0918
North America,,1890,5.9545
North America,,1891,5.3398
North America,,1892,5.5142
North America,,1893,5.4681
North America,,1894,5.0298
North America,,1895,5.5481
North America,,1896,5.4717
North America,,1897,5.586
North America,,1898,5.9745
North America,,1899,6.7397
North America,,1900,7.0149
North America,,1901,7.5121
North America,,1902,7.815
North America,,1903,8.9501
North America,,1904,8.7146
North America,,1905,9.5454
North America,,1906,9.8338
North America,,1907,11.2491
North America,,1908,9.7231
North America,,1909,10.48
North America,,1910,11.2624
North America,,1911,11.0898
North America,,1912,11.6916
North America,,1913,12.4662
North America,,1914,11.2039
North America,,1915,11.4261
North America,,1916,12.6003
North America,,1917,13.7433
North America,,1918,14.2201
North America,,1919,11.9926
North America,,1920,13.9261
North America,,1921,11.6544
North America,,1922,11.4598
North America,,1923,14.6377
North America,,1924,12.9016
North America,,1925,13.0381
North America,,1926,13.8361
North America,,1927,13.3083
North America,,1928,12.8633
North America,,1929,13.5794
North America,,1930,11.9741
North America,,1931,10.0484
North America,,1932,8.4857
North America,,1933,8.9874
North America,,1934,9.5358
North America,,1935,9.823
North America,,1936,11.1396
North America,,1937,11.5979
North America,,1938,9.8001
North America,,1939,10.6606
North America,,1940,11.8278
North America,,1941,12.2025
North America,,1942,12.8987
North America,,1943,13.0465
North America,,1944,13.7586
North America,,1945,13.0515
North America,,1946,12.3698
North America,,1947,13.1971
North America,,1948,13.4668
North America,,1949,11.1531
North America,,1950,12.1861
North America,,1951,12.3999
North America,,1952,11.8652
North America,,1953,11.9063
North America,,1954,11.2017
North America,,1955,11.9766
North America,,1956,12.3567
North America,,1957,12.0227
North America,,1958,11.4751
North America,,1959,11.5916
North America,,1960,11.6388
North America,,1961,11.4031
North America,,1962,11.6343
North America,,1963,11.8885
North America,,1964,12.2935
North America,,1965,12.5945
North America,,1966,13.0037
North America,,1967,13.3592
North America,,1968,13.6805
North America,,1969,14.1492
North America,,1970,15.0622
North America,,1971,15.0085
North America,,1972,15.5327
North America,,1973,16.0072
North America,,1974,15.3536
North America,,1975,14.783
North America,,1976,15.45
North America,,1977,15.677
North America,,1978,15.7019
North America,,1979,15.805
North America,,1980,15.1319
North America,,1981,14.5952
North America,,1982,13.794
North America,,1983,13.4567
North America,,1984,13.9393
North America,,1985,13.7657
North America,,1986,13.5489
North America,,1987,13.8795
North America,,1988,14.3048
North America,,1989,14.3891
North America,,1990,14.1258
North America,,1991,13.8271
North America,,1992,13.941
North America,,1993,14.0093
North America,,1994,14.1114
North America,,1995,14.0679
North America,,1996,14.3758
North America,,1997,14.4396
North America,,1998,14.398
North America,,1999,14.4134
North America,,2000,14.7464
North America,,2001,14.385
North America,,2002,14.3359
North America,,2003,14.4162
North America,,2004,14.46
North America,,2005,14.397
North America,,2006,14.111
North America,,2007,14.165
North America,,2008,13.5918
North America,,2009,12.526
North America,,2010,12.773
North America,,2011,12.45
North America,,2012,11.978
North America,,2013,12.1057
North America,,2014,12.0627
North America,,2015,11.7037
North America,,2016,11.3531
North America,,2017,11.1551
North America,,2018,11.3661
North America,,2019,11.0559
North America,,2020,9.8051
North America (excl. USA),,1790,0.0045
North America (excl. USA),,1800,0.0073
North America (excl. USA),,1801,0.0072
North America (excl. USA),,1802,0.007
North America (excl. USA),,1803,0.0068
North America (excl. USA),,1804,0.0066
North America (excl. USA),,1805,0.0065
North America (excl. USA),,1806,0.0063
North America (excl. USA),,1807,0.0062
North America (excl. USA),,1808,0.006
North America (excl. USA),,1809,0.0059
North America (excl. USA),,1810,0.0057
North America (excl. USA),,1811,0.0056
North America (excl. USA),,1812,0.0055
North America (excl. USA),,1813,0.0053
North America (excl. USA),,1814,0.0052
North America (excl. USA),,1815,0.0051
North America (excl. USA),,1816,0.0049
North America (excl. USA),,1817,0.0048
North America (excl. USA),,1818,0.0047
North America (excl. USA),,1819,0.0046
North America (excl. USA),,1820,0.0045
North America (excl. USA),,1821,0.0043
North America (excl. USA),,1822,0.0042
North America (excl. USA),,1823,0.004
North America (excl. USA),,1824,0.0039
North America (excl. USA),,1825,0.0037
North America (excl. USA),,1826,0.0036
North America (excl. USA),,1827,0.0035
North America (excl. USA),,1828,0.0034
North America (excl. USA),,1829,0.0032
North America (excl. USA),,1830,0.0031
North America (excl. USA),,1831,0.003
North America (excl. USA),,1832,0.0029
North America (excl. USA),,1833,0.0028
North America (excl. USA),,1834,0.0027
North America (excl. USA),,1835,0.0026
North America (excl. USA),,1836,0.0025
North America (excl. USA),,1837,0.0024
North America (excl. USA),,1838,0.0023
North America (excl. USA),,1839,0.0022
North America (excl. USA),,1840,0.0022
North America (excl. USA),,1841,0.0021
North America (excl. USA),,1842,0.002
North America (excl. USA),,1843,0.0019
North America (excl. USA),,1844,0.0019
North America (excl. USA),,1845,0.0018
North America (excl. USA),,1846,0.012
North America (excl. USA),,1847,0.0149
North America (excl. USA),,1848,0.0175
North America (excl. USA),,1849,0.0199
North America (excl. USA),,1850,0.0237
North America (excl. USA),,1851,0.0272
North America (excl. USA),,1852,0.0319
North America (excl. USA),,1853,0.0377
North America (excl. USA),,1854,0.0444
North America (excl. USA),,1855,0.052
North America (excl. USA),,1856,0.0603
North America (excl. USA),,1857,0.0704
North America (excl. USA),,1858,0.0834
North America (excl. USA),,1859,0.097
North America (excl. USA),,1860,0.1148
North America (excl. USA),,1861,0.1354
North America (excl. USA),,1862,0.1633
North America (excl. USA),,1863,0.2027
North America (excl. USA),,1864,0.2401
North America (excl. USA),,1865,0.287
North America (excl. USA),,1866,0.3461
North America (excl. USA),,1867,0.4391
North America (excl. USA),,1868,0.2576
North America (excl. USA),,1869,0.1845
North America (excl. USA),,1870,0.3254
North America (excl. USA),,1871,0.4673
North America (excl. USA),,1872,0.478
North America (excl. USA),,1873,0.4104
North America (excl. USA),,1874,0.4082
North America (excl. USA),,1875,0.4651
North America (excl. USA),,1876,0.4539
North America (excl. USA),,1877,0.4871
North America (excl. USA),,1878,0.4593
North America (excl. USA),,1879,0.5114
North America (excl. USA),,1880,1.2093
North America (excl. USA),,1881,1.2764
North America (excl. USA),,1882,1.4929
North America (excl. USA),,1883,1.6579
North America (excl. USA),,1884,1.8975
North America (excl. USA),,1885,1.799
North America (excl. USA),,1886,1.8985
North America (excl. USA),,1887,2.166
North America (excl. USA),,1888,2.8095
North America (excl. USA),,1889,2.3576
North America (excl. USA),,1890,2.5641
North America (excl. USA),,1891,0.8674
North America (excl. USA),,1892,0.8567
North America (excl. USA),,1893,0.8989
North America (excl. USA),,1894,0.8486
North America (excl. USA),,1895,0.7981
North America (excl. USA),,1896,0.855
North America (excl. USA),,1897,0.8582
North America (excl. USA),,1898,0.8992
North America (excl. USA),,1899,1.0748
North America (excl. USA),,1900,1.1507
North America (excl. USA),,1901,1.3198
North America (excl. USA),,1902,1.4
North America (excl. USA),,1903,1.5041
North America (excl. USA),,1904,1.7481
North America (excl. USA),,1905,1.8352
North America (excl. USA),,1906,1.916
North America (excl. USA),,1907,2.3652
North America (excl. USA),,1908,2.421
North America (excl. USA),,1909,2.2578
North America (excl. USA),,1910,2.5384
North America (excl. USA),,1911,3.0971
North America (excl. USA),,1912,3.399
North America (excl. USA),,1913,4.0505
North America (excl. USA),,1914,3.4767
North America (excl. USA),,1915,3.321
North America (excl. USA),,1916,4.0963
North America (excl. USA),,1917,4.8418
North America (excl. USA),,1918,5.1962
North America (excl. USA),,1919,5.0189
North America (excl. USA),,1920,6.4269
North America (excl. USA),,1921,7.1545
North America (excl. USA),,1922,6.3987
North America (excl. USA),,1923,6.726
North America (excl. USA),,1924,5.8543
North America (excl. USA),,1925,5.2697
North America (excl. USA),,1926,5.1017
North America (excl. USA),,1927,4.8163
North America (excl. USA),,1928,4.5656
North America (excl. USA),,1929,4.6456
North America (excl. USA),,1930,4.363
North America (excl. USA),,1931,3.4775
North America (excl. USA),,1932,3.2135
North America (excl. USA),,1933,3.1929
North America (excl. USA),,1934,3.6062
North America (excl. USA),,1935,3.6428
North America (excl. USA),,1936,3.8812
North America (excl. USA),,1937,4.225
North America (excl. USA),,1938,3.93
North America (excl. USA),,1939,4.1137
North America (excl. USA),,1940,4.5116
North America (excl. USA),,1941,3.8901
North America (excl. USA),,1942,3.9572
North America (excl. USA),,1943,3.9364
North America (excl. USA),,1944,3.9343
North America (excl. USA),,1945,3.6851
North America (excl. USA),,1946,3.8268
North America (excl. USA),,1947,3.7595
North America (excl. USA),,1948,3.9183
North America (excl. USA),,1949,3.4473
North America (excl. USA),,1950,3.0606
North America (excl. USA),,1951,3.2555
North America (excl. USA),,1952,3.0998
North America (excl. USA),,1953,3.0455
North America (excl. USA),,1954,3.0963
North America (excl. USA),,1955,3.1307
North America (excl. USA),,1956,3.3823
North America (excl. USA),,1957,3.3304
North America (excl. USA),,1958,3.3374
North America (excl. USA),,1959,3.3338
North America (excl. USA),,1960,3.345
North America (excl. USA),,1961,3.319
North America (excl. USA),,1962,3.426
North America (excl. USA),,1963,3.3398
North America (excl. USA),,1964,3.6743
North America (excl. USA),,1965,3.7315
North America (excl. USA),,1966,3.7624
North America (excl. USA),,1967,4.0156
North America (excl. USA),,1968,4.1646
North America (excl. USA),,1969,4.2241
North America (excl. USA),,1970,4.6152
North America (excl. USA),,1971,4.7417
North America (excl. USA),,1972,4.9494
North America (excl. USA),,1973,5.0193
North America (excl. USA),,1974,5.0475
North America (excl. USA),,1975,5.0855
North America (excl. USA),,1976,5.2577
North America (excl. USA),,1977,5.2556
North America (excl. USA),,1978,5.3977
North America (excl. USA),,1979,5.6342
North America (excl. USA),,1980,5.7238
North America (excl. USA),,1981,5.5858
North America (excl. USA),,1982,5.526
North America (excl. USA),,1983,5.1398
North America (excl. USA),,1984,5.2088
North America (excl. USA),,1985,5.1931
North America (excl. USA),,1986,4.934
North America (excl. USA),,1987,5.1144
North America (excl. USA),,1988,5.1711
North America (excl. USA),,1989,5.2587
North America (excl. USA),,1990,5.0779
North America (excl. USA),,1991,5.0124
North America (excl. USA),,1992,5.0127
North America (excl. USA),,1993,4.9683
North America (excl. USA),,1994,5.0685
North America (excl. USA),,1995,4.9883
North America (excl. USA),,1996,5.1063
North America (excl. USA),,1997,5.2546
North America (excl. USA),,1998,5.3141
North America (excl. USA),,1999,5.3519
North America (excl. USA),,2000,5.4781
North America (excl. USA),,2001,5.466
North America (excl. USA),,2002,5.4499
North America (excl. USA),,2003,5.6211
North America (excl. USA),,2004,5.5314
North America (excl. USA),,2005,5.5834
North America (excl. USA),,2006,5.5898
North America (excl. USA),,2007,5.6565
North America (excl. USA),,2008,5.5749
North America (excl. USA),,2009,5.271
North America (excl. USA),,2010,5.2333
North America (excl. USA),,2011,5.3006
North America (excl. USA),,2012,5.2762
North America (excl. USA),,2013,5.2065
North America (excl. USA),,2014,5.1036
North America (excl. USA),,2015,5.0831
North America (excl. USA),,2016,4.9529
North America (excl. USA),,2017,4.8246
North America (excl. USA),,2018,4.803
North America (excl. USA),,2019,4.7195
North America (excl. USA),,2020,4.1179
North Korea,PRK,1905,0.0026
North Korea,PRK,1909,0.0276
North Korea,PRK,1910,0.0343
North Korea,PRK,1911,0.0402
North Korea,PRK,1912,0.0494
North Korea,PRK,1913,0.0564
North Korea,PRK,1914,0.0793
North Korea,PRK,1915,0.0972
North Korea,PRK,1916,0.0793
North Korea,PRK,1918,0.0755
North Korea,PRK,1919,0.0879
North Korea,PRK,1920,0.1123
North Korea,PRK,1921,0.1189
North Korea,PRK,1922,0.1196
North Korea,PRK,1923,0.1406
North Korea,PRK,1924,0.1454
North Korea,PRK,1925,0.2281
North Korea,PRK,1926,0.2409
North Korea,PRK,1927,0.2456
North Korea,PRK,1928,0.2783
North Korea,PRK,1929,0.3145
North Korea,PRK,1930,0.2916
North Korea,PRK,1931,0.3038
North Korea,PRK,1932,0.3522
North Korea,PRK,1933,0.4084
North Korea,PRK,1934,0.5343
North Korea,PRK,1935,0.6181
North Korea,PRK,1936,0.7136
North Korea,PRK,1937,0.751
North Korea,PRK,1938,0.9886
North Korea,PRK,1939,1.2692
North Korea,PRK,1940,1.6059
North Korea,PRK,1941,1.7615
North Korea,PRK,1942,1.9129
North Korea,PRK,1943,1.8234
North Korea,PRK,1944,1.895
North Korea,PRK,1945,0.0067
North Korea,PRK,1946,0.0073
North Korea,PRK,1947,0.0072
North Korea,PRK,1948,0.1369
North Korea,PRK,1949,0.1711
North Korea,PRK,1950,0.074
